"Status","Progress","Duration (in seconds)","Finished","C_Message Rank_1","C_Message Rank_4","C_Message Rank_5","C_Message Rank_6","C_Message Rank_7","C_Message Rank_9","C_Message Rank_11","C_Message Rank_12","C_Message Rank_13","C_Message Rank_14","C_Message Rank_15","C_Message Rank_16","C_Message Rank_17","C_Message Rank_18","C_Message Rank_19","C_Message Rank_20","C_Message Rank_21","C_Message Rank_22","C_Message Rank_35","C_Message Rank_24","C_Message Rank_25","C_Message Rank_26","C_Message Rank_27","C_Message Rank_28","C_Message Rank_29","C_Message Rank_30","C_Message Rank_31","C_Message Rank_32","C_Message Rank_23","C_Message Rank_36","C_Dis_AI_1","C_Dis_AI_2","C_Dis_AI_3","C_Dis_AI_4","C_Dis_AI_5","C_Dis_AI_6","C_Dis_AI_7","C_Dis_AI_8","C_Dis_AI_9","C_Dis_AI_10","C_Dis_AI_11","C_Dis_AI_12","C_Dis_AI_13","C_Dis_AI_14","C_Dis_AI_15","C_Dis_hum_1","C_Dis_hum_2","C_Dis_hum_3","C_Dis_hum_4","C_Dis_hum_5","C_Dis_hum_6","C_Dis_hum_7","C_Dis_hum_8","C_Dis_hum_9","C_Dis_hum_10","C_Dis_hum_11","C_Dis_hum_12","C_Dis_hum_13","C_Dis_hum_14","C_Dis_hum_15","C_Con_AI_1","C_Con_AI_2","C_Con_AI_3","C_Con_AI_4","C_Con_AI_5","C_Con_AI_6","C_Con_AI_7","C_Con_AI_8","C_Con_AI_9","C_Con_AI_10","C_Con_AI_11","C_Con_AI_12","C_Con_AI_13","C_Con_AI_14","C_Con_AI_15","C_Con_hum_1","C_Con_hum_2","C_Con_hum_3","C_Con_hum_4","C_Con_hum_5","C_Con_hum_6","C_Con_hum_7","C_Con_hum_8","C_Con_hum_9","C_Con_hum_10","C_Con_hum_11","C_Con_hum_12","C_Con_hum_13","C_Con_hum_14","C_Con_hum_15","C_Unp_AI_1","C_Unp_AI_2","C_Unp_AI_3","C_Unp_AI_4","C_Unp_AI_5","C_Unp_AI_6","C_Unp_AI_7","C_Unp_AI_8","C_Unp_AI_9","C_Unp_AI_10","C_Unp_AI_11","C_Unp_AI_12","C_Unp_AI_13","C_Unp_AI_14","C_Unp_AI_15","C_Unp_hum_1","C_Unp_hum_2","C_Unp_hum_3","C_Unp_hum_4","C_Unp_hum_5","C_Unp_hum_6","C_Unp_hum_7","C_Unp_hum_8","C_Unp_hum_9","C_Unp_hum_10","C_Unp_hum_11","C_Unp_hum_12","C_Unp_hum_13","C_Unp_hum_14","C_Unp_hum_15","C_Lapp_AI_1","C_Lapp_AI_2","C_Lapp_AI_3","C_Lapp_AI_4","C_Lapp_AI_5","C_Lapp_AI_6","C_Lapp_AI_7","C_Lapp_AI_8","C_Lapp_AI_9","C_Lapp_AI_10","C_Lapp_AI_11","C_Lapp_AI_12","C_Lapp_AI_13","C_Lapp_AI_14","C_Lapp_AI_15","C_Lapp_hum_1","C_Lapp_hum_2","C_Lapp_hum_3","C_Lapp_hum_4","C_Lapp_hum_5","C_Lapp_hum_6","C_Lapp_hum_7","C_Lapp_hum_8","C_Lapp_hum_9","C_Lapp_hum_10","C_Lapp_hum_11","C_Lapp_hum_12","C_Lapp_hum_13","C_Lapp_hum_14","C_Lapp_hum_15","T_Message Ranking_1","T_Message Ranking_4","T_Message Ranking_5","T_Message Ranking_6","T_Message Ranking_7","T_Message Ranking_9","T_Message Ranking_11","T_Message Ranking_12","T_Message Ranking_13","T_Message Ranking_14","T_Message Ranking_15","T_Message Ranking_16","T_Message Ranking_17","T_Message Ranking_18","T_Message Ranking_19","T_Message Ranking_20","T_Message Ranking_21","T_Message Ranking_22","T_Message Ranking_35","T_Message Ranking_24","T_Message Ranking_25","T_Message Ranking_26","T_Message Ranking_27","T_Message Ranking_28","T_Message Ranking_29","T_Message Ranking_30","T_Message Ranking_31","T_Message Ranking_32","T_Message Ranking_23","T_Message Ranking_36","T_Dis_AI_1","T_Dis_AI_2","T_Dis_AI_3","T_Dis_AI_4","T_Dis_AI_5","T_Dis_AI_6","T_Dis_AI_7","T_Dis_AI_8","T_Dis_AI_9","T_Dis_AI_10","T_Dis_AI_11","T_Dis_AI_12","T_Dis_AI_13","T_Dis_AI_14","T_Dis_AI_15","T_Dis_hum_1","T_Dis_hum_2","T_Dis_hum_3","T_Dis_hum_4","T_Dis_hum_5","T_Dis_hum_6","T_Dis_hum_7","T_Dis_hum_8","T_Dis_hum_9","T_Dis_hum_10","T_Dis_hum_11","T_Dis_hum_12","T_Dis_hum_13","T_Dis_hum_14","T_Dis_hum_15","T_Con_AI_1","T_Con_AI_2","T_Con_AI_3","T_Con_AI_4","T_Con_AI_5","T_Con_AI_6","T_Con_AI_7","T_Con_AI_8","T_Con_AI_9","T_Con_AI_10","T_Con_AI_11","T_Con_AI_12","T_Con_AI_13","T_Con_AI_14","T_Con_AI_15","T_Con_hum_1","T_Con_hum_2","T_Con_hum_3","T_Con_hum_4","T_Con_hum_5","T_Con_hum_6","T_Con_hum_7","T_Con_hum_8","T_Con_hum_9","T_Con_hum_10","T_Con_hum_11","T_Con_hum_12","T_Con_hum_13","T_Con_hum_14","T_Con_hum_15","T_Unp_AI_1","T_Unp_AI_2","T_Unp_AI_3","T_Unp_AI_4","T_Unp_AI_5","T_Unp_AI_6","T_Unp_AI_7","T_Unp_AI_8","T_Unp_AI_9","T_Unp_AI_10","T_Unp_AI_11","T_Unp_AI_12","T_Unp_AI_13","T_Unp_AI_14","T_Unp_AI_15","T_Unp_hum_1","T_Unp_hum_2","T_Unp_hum_3","T_Unp_hum_4","T_Unp_hum_5","T_Unp_hum_6","T_Unp_hum_7","T_Unp_hum_8","T_Unp_hum_9","T_Unp_hum_10","T_Unp_hum_11","T_Unp_hum_12","T_Unp_hum_13","T_Unp_hum_14","T_Unp_hum_15","T_Lapp_AI_1","T_Lapp_AI_2","T_Lapp_AI_3","T_Lapp_AI_4","T_Lapp_AI_5","T_Lapp_AI_6","T_Lapp_AI_7","T_Lapp_AI_8","T_Lapp_AI_9","T_Lapp_AI_10","T_Lapp_AI_11","T_Lapp_AI_12","T_Lapp_AI_13","T_Lapp_AI_14","T_Lapp_AI_15","T_Lapp_hum_1","T_Lapp_hum_2","T_Lapp_hum_3","T_Lapp_hum_4","T_Lapp_hum_5","T_Lapp_hum_6","T_Lapp_hum_7","T_Lapp_hum_8","T_Lapp_hum_9","T_Lapp_hum_10","T_Lapp_hum_11","T_Lapp_hum_12","T_Lapp_hum_13","T_Lapp_hum_14","T_Lapp_hum_15","Age","Sex"
"0","100","201","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","24","4","30","6","25","14","11","28","10","21","19","20","27","16","8","22","23","15","13","26","5","29","9","2","3","12","1","18","17","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","22","Male"
"0","100","746","1","21","28","5","25","3","30","6","11","15","24","22","7","16","12","1","8","29","13","19","14","23","17","4","27","9","2","20","26","18","10","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5","3","5","5","5","5","5","5","5","5","5","3","5","5","3","5","5","5","5","3","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","Male"
"0","100","1320","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","24","16","13","1","23","22","17","5","30","28","18","11","7","19","27","12","3","15","9","10","6","29","8","25","4","2","26","21","20","4","2","2","4","2","2","2","2","4","2","4","2","2","2","2","2","2","4","2","2","2","2","2","2","4","4","4","2","4","2","4","2","2","4","4","2","4","4","4","4","4","2","2","2","4","2","4","2","4","2","4","2","4","2","4","4","4","2","4","2","4","2","2","4","4","2","4","4","4","2","4","2","4","2","2","2","2","2","4","2","4","2","4","2","2","4","4","2","4","2","4","2","2","4","2","2","2","1","4","2","4","2","4","2","2","1","2","4","4","2","2","2","2","2","2","4","4","2","4","2","20","Female"
"0","100","887","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","30","9","8","16","7","26","21","24","5","10","13","22","20","2","11","1","29","19","25","27","28","12","23","17","18","4","6","3","14","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","4","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","4","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","19","Male"
"0","100","828","1","16","17","9","3","1","8","21","18","4","26","11","29","22","6","25","27","10","12","23","20","7","24","30","2","13","15","28","19","14","5","5","5","4","4","5","5","5","5","4","4","5","3","4","4","5","4","4","3","4","4","4","4","3","4","5","4","5","3","3","4","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","4","5","5","5","5","4","5","5","5","4","4","5","4","4","5","3","5","4","4","3","4","4","5","4","5","4","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female"
"0","100","1598","1","22","4","2","25","24","17","20","23","28","16","27","3","8","18","9","6","19","1","26","12","11","13","14","10","21","15","29","5","30","7","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","Female"
"0","100","518","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","14","9","4","10","1","3","25","8","18","21","7","15","2","24","19","26","16","6","30","11","17","29","13","23","22","28","5","27","12","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","3","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","3","3","4","4","4","4","2","4","4","4","4","3","4","4","3","3","4","4","4","3","4","4","4","4","5","4","3","4","4","4","4","3","4","4","4","4","4","4","4","4","4","4","4","4","3","4","3","4","4","4","3","4","4","4","4","4","3","3","4","19","Female"
"0","100","956","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","15","14","28","21","9","10","16","18","1","2","29","24","13","11","20","4","27","12","23","3","5","26","30","17","7","22","6","19","8","5","4","4","5","5","5","5","4","5","4","5","4","4","4","5","4","4","4","5","5","5","4","4","5","5","4","5","4","5","4","4","5","4","5","5","5","5","5","5","4","5","3","5","4","5","4","5","4","5","5","5","4","5","5","5","4","5","4","5","4","5","4","4","5","5","5","5","5","5","5","5","5","4","5","5","4","5","4","5","5","5","4","5","5","5","5","5","4","5","4","5","5","4","5","5","5","5","5","5","5","5","4","4","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","19","Male"
"0","100","728","1","9","18","4","13","24","23","15","3","22","26","28","29","7","2","1","21","8","12","17","11","27","30","16","5","20","25","6","10","19","14","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","3","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","1","5","5","5","5","1","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","Female"
"0","100","294","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","7","26","28","21","24","3","1","9","20","30","2","19","8","18","25","10","5","29","27","12","17","16","22","15","6","14","11","4","23","2","3","2","3","3","2","4","4","4","3","3","3","3","4","4","4","2","3","2","2","2","2","2","4","3","3","3","4","3","3","2","4","3","2","4","2","4","4","2","2","4","3","3","2","3","3","2","3","4","3","3","2","4","4","2","4","4","3","2","3","2","3","2","2","2","2","2","2","4","3","3","2","3","2","2","3","2","4","4","3","2","4","2","2","3","2","4","2","4","2","2","2","1","2","2","4","4","3","2","3","2","3","3","2","5","4","4","4","3","2","3","4","4","4","2","4","4","2","4","2","22","Male"
"0","100","805","1","27","29","16","14","4","2","8","24","12","11","10","22","28","20","3","30","7","1","25","15","18","6","23","21","13","26","19","17","5","9","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","4","5","4","5","5","4","5","5","5","4","4","5","5","4","5","3","5","4","5","4","4","4","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","Female"
"0","100","2165","1","10","21","5","4","12","2","6","27","1","23","14","30","28","11","16","25","7","29","15","24","20","9","17","19","3","18","13","26","8","22","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","3","3","4","5","4","5","3","5","4","5","2","3","3","2","2","4","1","5","3","4","5","3","3","5","4","4","2","5","4","4","3","3","5","5","5","5","5","5","5","4","3","4","3","3","4","4","3","5","5","3","5","5","3","5","3","5","2","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","Female"
"0","100","589","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","3","25","10","8","13","15","4","28","29","26","11","12","14","9","7","5","19","16","23","30","1","2","24","17","21","20","22","18","27","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","1","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","3","4","5","5","4","5","5","5","5","5","5","5","5","5","1","5","5","5","5","5","5","5","5","5","4","5","5","4","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","21","Female"
