Participant,Experimental_Group,recruitment_platform,Negative_attitudes,Effects_Perception
67,Disclosed,Prolific,3.625,4
67,Disclosed,Prolific,3.625,5
67,Disclosed,Prolific,3.625,3.666666667
67,Disclosed,Prolific,3.625,4.333333333
67,Disclosed,Prolific,3.625,5
67,Disclosed,Prolific,3.625,3.666666667
67,Disclosed,Prolific,3.625,4.333333333
67,Disclosed,Prolific,3.625,3
67,Disclosed,Prolific,3.625,5
67,Disclosed,Prolific,3.625,3
68,Disclosed,Prolific,2.625,5
68,Disclosed,Prolific,2.625,3.666666667
68,Disclosed,Prolific,2.625,3
68,Disclosed,Prolific,2.625,5
68,Disclosed,Prolific,2.625,4.666666667
68,Disclosed,Prolific,2.625,5
68,Disclosed,Prolific,2.625,5
68,Disclosed,Prolific,2.625,4.666666667
68,Disclosed,Prolific,2.625,5
68,Disclosed,Prolific,2.625,4.333333333
68,Disclosed,Prolific,2.625,5
68,Disclosed,Prolific,2.625,3
68,Disclosed,Prolific,2.625,3
68,Disclosed,Prolific,2.625,4
68,Disclosed,Prolific,2.625,4
68,Disclosed,Prolific,2.625,4
68,Disclosed,Prolific,2.625,4.666666667
68,Disclosed,Prolific,2.625,3
68,Disclosed,Prolific,2.625,5
68,Disclosed,Prolific,2.625,4.333333333
68,Disclosed,Prolific,2.625,4.666666667
68,Disclosed,Prolific,2.625,4
68,Disclosed,Prolific,2.625,4.333333333
68,Disclosed,Prolific,2.625,5
68,Disclosed,Prolific,2.625,5
68,Disclosed,Prolific,2.625,5
68,Disclosed,Prolific,2.625,4.666666667
68,Disclosed,Prolific,2.625,3.333333333
68,Disclosed,Prolific,2.625,5
68,Disclosed,Prolific,2.625,4.333333333
69,Disclosed,Prolific,3.5,3.666666667
69,Disclosed,Prolific,3.5,3.333333333
69,Disclosed,Prolific,3.5,3.666666667
69,Disclosed,Prolific,3.5,3.666666667
69,Disclosed,Prolific,3.5,4.333333333
69,Disclosed,Prolific,3.5,3.333333333
69,Disclosed,Prolific,3.5,2.333333333
69,Disclosed,Prolific,3.5,3.333333333
69,Disclosed,Prolific,3.5,1.333333333
69,Disclosed,Prolific,3.5,3.333333333
69,Disclosed,Prolific,3.5,2.666666667
69,Disclosed,Prolific,3.5,3.666666667
69,Disclosed,Prolific,3.5,3.333333333
69,Disclosed,Prolific,3.5,4
69,Disclosed,Prolific,3.5,3
69,Disclosed,Prolific,3.5,2.666666667
69,Disclosed,Prolific,3.5,1
69,Disclosed,Prolific,3.5,2.333333333
69,Disclosed,Prolific,3.5,3.333333333
69,Disclosed,Prolific,3.5,2.333333333
69,Disclosed,Prolific,3.5,3.666666667
69,Disclosed,Prolific,3.5,2
69,Disclosed,Prolific,3.5,2
69,Disclosed,Prolific,3.5,4
69,Disclosed,Prolific,3.5,2.333333333
69,Disclosed,Prolific,3.5,1.666666667
69,Disclosed,Prolific,3.5,1.666666667
69,Disclosed,Prolific,3.5,3.333333333
69,Disclosed,Prolific,3.5,3.333333333
69,Disclosed,Prolific,3.5,3
70,Disclosed,Prolific,3,5
70,Disclosed,Prolific,3,5
70,Disclosed,Prolific,3,4.666666667
70,Disclosed,Prolific,3,5
70,Disclosed,Prolific,3,5
70,Disclosed,Prolific,3,5
70,Disclosed,Prolific,3,5
70,Disclosed,Prolific,3,5
70,Disclosed,Prolific,3,5
70,Disclosed,Prolific,3,4.666666667
70,Disclosed,Prolific,3,5
70,Disclosed,Prolific,3,4
70,Disclosed,Prolific,3,4.333333333
70,Disclosed,Prolific,3,4.333333333
70,Disclosed,Prolific,3,5
70,Disclosed,Prolific,3,4.333333333
70,Disclosed,Prolific,3,4.333333333
70,Disclosed,Prolific,3,4
70,Disclosed,Prolific,3,5
70,Disclosed,Prolific,3,5
70,Disclosed,Prolific,3,5
70,Disclosed,Prolific,3,4
70,Disclosed,Prolific,3,5
70,Disclosed,Prolific,3,4.666666667
70,Disclosed,Prolific,3,5
70,Disclosed,Prolific,3,4.666666667
70,Disclosed,Prolific,3,5
70,Disclosed,Prolific,3,4.333333333
70,Disclosed,Prolific,3,4.666666667
70,Disclosed,Prolific,3,4.666666667
71,Disclosed,Prolific,3.25,5
71,Disclosed,Prolific,3.25,2.333333333
71,Disclosed,Prolific,3.25,2.333333333
71,Disclosed,Prolific,3.25,5
71,Disclosed,Prolific,3.25,5
71,Disclosed,Prolific,3.25,4.666666667
71,Disclosed,Prolific,3.25,5
71,Disclosed,Prolific,3.25,4.666666667
71,Disclosed,Prolific,3.25,5
71,Disclosed,Prolific,3.25,5
71,Disclosed,Prolific,3.25,5
71,Disclosed,Prolific,3.25,1.666666667
71,Disclosed,Prolific,3.25,4.333333333
71,Disclosed,Prolific,3.25,4.666666667
71,Disclosed,Prolific,3.25,4.666666667
71,Disclosed,Prolific,3.25,4.666666667
71,Disclosed,Prolific,3.25,3.666666667
71,Disclosed,Prolific,3.25,3.666666667
71,Disclosed,Prolific,3.25,5
71,Disclosed,Prolific,3.25,5
71,Disclosed,Prolific,3.25,5
71,Disclosed,Prolific,3.25,4.333333333
71,Disclosed,Prolific,3.25,4.666666667
71,Disclosed,Prolific,3.25,2.333333333
71,Disclosed,Prolific,3.25,5
71,Disclosed,Prolific,3.25,4.666666667
71,Disclosed,Prolific,3.25,5
71,Disclosed,Prolific,3.25,2.666666667
71,Disclosed,Prolific,3.25,5
71,Disclosed,Prolific,3.25,4.333333333
72,Disclosed,Prolific,2.375,4
72,Disclosed,Prolific,2.375,3.666666667
72,Disclosed,Prolific,2.375,3.333333333
72,Disclosed,Prolific,2.375,4.666666667
72,Disclosed,Prolific,2.375,4.333333333
72,Disclosed,Prolific,2.375,4.666666667
72,Disclosed,Prolific,2.375,4.666666667
72,Disclosed,Prolific,2.375,4
72,Disclosed,Prolific,2.375,4.666666667
72,Disclosed,Prolific,2.375,4
72,Disclosed,Prolific,2.375,4.333333333
72,Disclosed,Prolific,2.375,2.333333333
72,Disclosed,Prolific,2.375,4
72,Disclosed,Prolific,2.375,3.666666667
72,Disclosed,Prolific,2.375,4
72,Disclosed,Prolific,2.375,3
72,Disclosed,Prolific,2.375,4
72,Disclosed,Prolific,2.375,3
72,Disclosed,Prolific,2.375,4.333333333
72,Disclosed,Prolific,2.375,3.333333333
72,Disclosed,Prolific,2.375,4
72,Disclosed,Prolific,2.375,4
72,Disclosed,Prolific,2.375,4.333333333
72,Disclosed,Prolific,2.375,3.333333333
72,Disclosed,Prolific,2.375,4.666666667
72,Disclosed,Prolific,2.375,4
72,Disclosed,Prolific,2.375,4.666666667
72,Disclosed,Prolific,2.375,3
72,Disclosed,Prolific,2.375,5
72,Disclosed,Prolific,2.375,4
73,Disclosed,Prolific,2.75,4
73,Disclosed,Prolific,2.75,4.666666667
73,Disclosed,Prolific,2.75,4.666666667
73,Disclosed,Prolific,2.75,4.666666667
73,Disclosed,Prolific,2.75,4.333333333
73,Disclosed,Prolific,2.75,4
73,Disclosed,Prolific,2.75,4.666666667
73,Disclosed,Prolific,2.75,4.333333333
73,Disclosed,Prolific,2.75,4.666666667
73,Disclosed,Prolific,2.75,4.666666667
73,Disclosed,Prolific,2.75,4.333333333
73,Disclosed,Prolific,2.75,4.666666667
73,Disclosed,Prolific,2.75,4.333333333
73,Disclosed,Prolific,2.75,5
73,Disclosed,Prolific,2.75,4.333333333
73,Disclosed,Prolific,2.75,4.666666667
73,Disclosed,Prolific,2.75,4.666666667
73,Disclosed,Prolific,2.75,4.333333333
73,Disclosed,Prolific,2.75,4.666666667
73,Disclosed,Prolific,2.75,4.666666667
73,Disclosed,Prolific,2.75,4.666666667
73,Disclosed,Prolific,2.75,4.666666667
73,Disclosed,Prolific,2.75,4.666666667
73,Disclosed,Prolific,2.75,4.666666667
73,Disclosed,Prolific,2.75,4.666666667
73,Disclosed,Prolific,2.75,4.666666667
73,Disclosed,Prolific,2.75,4.333333333
73,Disclosed,Prolific,2.75,4.666666667
73,Disclosed,Prolific,2.75,4.666666667
73,Disclosed,Prolific,2.75,4
74,Not Disclosed,Prolific,1.875,4.333333333
74,Not Disclosed,Prolific,1.875,4
74,Not Disclosed,Prolific,1.875,4.666666667
74,Not Disclosed,Prolific,1.875,5
74,Not Disclosed,Prolific,1.875,5
74,Not Disclosed,Prolific,1.875,5
74,Not Disclosed,Prolific,1.875,5
74,Not Disclosed,Prolific,1.875,4.333333333
74,Not Disclosed,Prolific,1.875,4
74,Not Disclosed,Prolific,1.875,4.666666667
74,Not Disclosed,Prolific,1.875,4.666666667
74,Not Disclosed,Prolific,1.875,5
74,Not Disclosed,Prolific,1.875,5
74,Not Disclosed,Prolific,1.875,4
74,Not Disclosed,Prolific,1.875,5
74,Not Disclosed,Prolific,1.875,4
74,Not Disclosed,Prolific,1.875,2.666666667
74,Not Disclosed,Prolific,1.875,3.333333333
74,Not Disclosed,Prolific,1.875,5
74,Not Disclosed,Prolific,1.875,5
74,Not Disclosed,Prolific,1.875,4.333333333
74,Not Disclosed,Prolific,1.875,3
74,Not Disclosed,Prolific,1.875,4.333333333
74,Not Disclosed,Prolific,1.875,5
74,Not Disclosed,Prolific,1.875,4
74,Not Disclosed,Prolific,1.875,4.666666667
74,Not Disclosed,Prolific,1.875,5
74,Not Disclosed,Prolific,1.875,4
74,Not Disclosed,Prolific,1.875,4.333333333
74,Not Disclosed,Prolific,1.875,2.333333333
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
75,Not Disclosed,Prolific,4.25,1
76,Disclosed,Prolific,3.875,3.333333333
76,Disclosed,Prolific,3.875,1
76,Disclosed,Prolific,3.875,1
76,Disclosed,Prolific,3.875,3.666666667
76,Disclosed,Prolific,3.875,3
76,Disclosed,Prolific,3.875,2.666666667
76,Disclosed,Prolific,3.875,3.666666667
76,Disclosed,Prolific,3.875,3.333333333
76,Disclosed,Prolific,3.875,3.666666667
76,Disclosed,Prolific,3.875,2.333333333
76,Disclosed,Prolific,3.875,3.666666667
76,Disclosed,Prolific,3.875,1
76,Disclosed,Prolific,3.875,1
76,Disclosed,Prolific,3.875,2
76,Disclosed,Prolific,3.875,1
76,Disclosed,Prolific,3.875,1
76,Disclosed,Prolific,3.875,2.333333333
76,Disclosed,Prolific,3.875,1
76,Disclosed,Prolific,3.875,3.666666667
76,Disclosed,Prolific,3.875,1
76,Disclosed,Prolific,3.875,2
76,Disclosed,Prolific,3.875,1.666666667
76,Disclosed,Prolific,3.875,2.333333333
76,Disclosed,Prolific,3.875,1
76,Disclosed,Prolific,3.875,3.666666667
76,Disclosed,Prolific,3.875,2.666666667
76,Disclosed,Prolific,3.875,3.666666667
76,Disclosed,Prolific,3.875,2
76,Disclosed,Prolific,3.875,3.333333333
76,Disclosed,Prolific,3.875,1.333333333
77,Disclosed,Prolific,1.375,3.666666667
77,Disclosed,Prolific,1.375,5
77,Disclosed,Prolific,1.375,4.666666667
77,Disclosed,Prolific,1.375,5
77,Disclosed,Prolific,1.375,4.666666667
77,Disclosed,Prolific,1.375,4.666666667
77,Disclosed,Prolific,1.375,5
77,Disclosed,Prolific,1.375,5
77,Disclosed,Prolific,1.375,5
77,Disclosed,Prolific,1.375,4.666666667
77,Disclosed,Prolific,1.375,5
77,Disclosed,Prolific,1.375,2
77,Disclosed,Prolific,1.375,4.333333333
77,Disclosed,Prolific,1.375,2.333333333
77,Disclosed,Prolific,1.375,5
77,Disclosed,Prolific,1.375,5
77,Disclosed,Prolific,1.375,3.666666667
77,Disclosed,Prolific,1.375,3.333333333
77,Disclosed,Prolific,1.375,5
77,Disclosed,Prolific,1.375,5
77,Disclosed,Prolific,1.375,5
77,Disclosed,Prolific,1.375,4.666666667
77,Disclosed,Prolific,1.375,5
77,Disclosed,Prolific,1.375,5
77,Disclosed,Prolific,1.375,5
77,Disclosed,Prolific,1.375,5
77,Disclosed,Prolific,1.375,5
77,Disclosed,Prolific,1.375,3
77,Disclosed,Prolific,1.375,5
77,Disclosed,Prolific,1.375,3.333333333
78,Not Disclosed,Prolific,2.5,5
78,Not Disclosed,Prolific,2.5,4.666666667
78,Not Disclosed,Prolific,2.5,4.333333333
78,Not Disclosed,Prolific,2.5,5
78,Not Disclosed,Prolific,2.5,5
78,Not Disclosed,Prolific,2.5,5
78,Not Disclosed,Prolific,2.5,5
78,Not Disclosed,Prolific,2.5,5
78,Not Disclosed,Prolific,2.5,5
78,Not Disclosed,Prolific,2.5,5
78,Not Disclosed,Prolific,2.5,5
78,Not Disclosed,Prolific,2.5,3
78,Not Disclosed,Prolific,2.5,4
78,Not Disclosed,Prolific,2.5,5
78,Not Disclosed,Prolific,2.5,5
78,Not Disclosed,Prolific,2.5,5
78,Not Disclosed,Prolific,2.5,5
78,Not Disclosed,Prolific,2.5,3
78,Not Disclosed,Prolific,2.5,5
78,Not Disclosed,Prolific,2.5,5
78,Not Disclosed,Prolific,2.5,5
78,Not Disclosed,Prolific,2.5,5
78,Not Disclosed,Prolific,2.5,5
78,Not Disclosed,Prolific,2.5,4.666666667
78,Not Disclosed,Prolific,2.5,5
78,Not Disclosed,Prolific,2.5,5
78,Not Disclosed,Prolific,2.5,5
78,Not Disclosed,Prolific,2.5,5
78,Not Disclosed,Prolific,2.5,5
78,Not Disclosed,Prolific,2.5,4
79,Not Disclosed,Prolific,1.625,3.666666667
79,Not Disclosed,Prolific,1.625,3.666666667
79,Not Disclosed,Prolific,1.625,2.333333333
79,Not Disclosed,Prolific,1.625,3.666666667
79,Not Disclosed,Prolific,1.625,3
79,Not Disclosed,Prolific,1.625,3.333333333
79,Not Disclosed,Prolific,1.625,3.666666667
79,Not Disclosed,Prolific,1.625,4
79,Not Disclosed,Prolific,1.625,2.666666667
79,Not Disclosed,Prolific,1.625,4
79,Not Disclosed,Prolific,1.625,3.666666667
79,Not Disclosed,Prolific,1.625,4
79,Not Disclosed,Prolific,1.625,3.666666667
79,Not Disclosed,Prolific,1.625,3.333333333
79,Not Disclosed,Prolific,1.625,4
79,Not Disclosed,Prolific,1.625,3.333333333
79,Not Disclosed,Prolific,1.625,3
79,Not Disclosed,Prolific,1.625,2
79,Not Disclosed,Prolific,1.625,4
79,Not Disclosed,Prolific,1.625,3.333333333
79,Not Disclosed,Prolific,1.625,3.333333333
79,Not Disclosed,Prolific,1.625,2.333333333
79,Not Disclosed,Prolific,1.625,3.333333333
79,Not Disclosed,Prolific,1.625,2.333333333
79,Not Disclosed,Prolific,1.625,4
79,Not Disclosed,Prolific,1.625,3.333333333
79,Not Disclosed,Prolific,1.625,2
79,Not Disclosed,Prolific,1.625,3
79,Not Disclosed,Prolific,1.625,2
79,Not Disclosed,Prolific,1.625,2.333333333
80,Not Disclosed,Prolific,4,4
80,Not Disclosed,Prolific,4,1
80,Not Disclosed,Prolific,4,1.333333333
80,Not Disclosed,Prolific,4,5
80,Not Disclosed,Prolific,4,4.666666667
80,Not Disclosed,Prolific,4,5
80,Not Disclosed,Prolific,4,5
80,Not Disclosed,Prolific,4,4.666666667
80,Not Disclosed,Prolific,4,5
80,Not Disclosed,Prolific,4,5
80,Not Disclosed,Prolific,4,5
80,Not Disclosed,Prolific,4,1.666666667
80,Not Disclosed,Prolific,4,2
80,Not Disclosed,Prolific,4,4.333333333
80,Not Disclosed,Prolific,4,4
80,Not Disclosed,Prolific,4,2
80,Not Disclosed,Prolific,4,3.333333333
80,Not Disclosed,Prolific,4,1.666666667
80,Not Disclosed,Prolific,4,5
80,Not Disclosed,Prolific,4,4
80,Not Disclosed,Prolific,4,4.333333333
80,Not Disclosed,Prolific,4,4
80,Not Disclosed,Prolific,4,3.333333333
80,Not Disclosed,Prolific,4,4
80,Not Disclosed,Prolific,4,5
80,Not Disclosed,Prolific,4,1.666666667
80,Not Disclosed,Prolific,4,4.333333333
80,Not Disclosed,Prolific,4,1.666666667
80,Not Disclosed,Prolific,4,4.333333333
80,Not Disclosed,Prolific,4,2
81,Not Disclosed,Prolific,2.375,5
81,Not Disclosed,Prolific,2.375,4.333333333
81,Not Disclosed,Prolific,2.375,3
81,Not Disclosed,Prolific,2.375,5
81,Not Disclosed,Prolific,2.375,5
81,Not Disclosed,Prolific,2.375,5
81,Not Disclosed,Prolific,2.375,5
81,Not Disclosed,Prolific,2.375,4.666666667
81,Not Disclosed,Prolific,2.375,5
81,Not Disclosed,Prolific,2.375,5
81,Not Disclosed,Prolific,2.375,5
81,Not Disclosed,Prolific,2.375,2
81,Not Disclosed,Prolific,2.375,3.666666667
81,Not Disclosed,Prolific,2.375,4.333333333
81,Not Disclosed,Prolific,2.375,4.666666667
81,Not Disclosed,Prolific,2.375,2.666666667
81,Not Disclosed,Prolific,2.375,4.666666667
81,Not Disclosed,Prolific,2.375,3
81,Not Disclosed,Prolific,2.375,4.666666667
81,Not Disclosed,Prolific,2.375,4.333333333
81,Not Disclosed,Prolific,2.375,5
81,Not Disclosed,Prolific,2.375,5
81,Not Disclosed,Prolific,2.375,5
81,Not Disclosed,Prolific,2.375,4
81,Not Disclosed,Prolific,2.375,5
81,Not Disclosed,Prolific,2.375,5
81,Not Disclosed,Prolific,2.375,5
81,Not Disclosed,Prolific,2.375,2.333333333
81,Not Disclosed,Prolific,2.375,4.666666667
81,Not Disclosed,Prolific,2.375,3
82,Not Disclosed,Prolific,3.75,5
82,Not Disclosed,Prolific,3.75,5
82,Not Disclosed,Prolific,3.75,5
82,Not Disclosed,Prolific,3.75,5
82,Not Disclosed,Prolific,3.75,5
82,Not Disclosed,Prolific,3.75,5
82,Not Disclosed,Prolific,3.75,5
82,Not Disclosed,Prolific,3.75,5
82,Not Disclosed,Prolific,3.75,5
82,Not Disclosed,Prolific,3.75,5
82,Not Disclosed,Prolific,3.75,5
82,Not Disclosed,Prolific,3.75,3.666666667
82,Not Disclosed,Prolific,3.75,5
82,Not Disclosed,Prolific,3.75,5
82,Not Disclosed,Prolific,3.75,5
82,Not Disclosed,Prolific,3.75,5
82,Not Disclosed,Prolific,3.75,5
82,Not Disclosed,Prolific,3.75,4.333333333
82,Not Disclosed,Prolific,3.75,5
82,Not Disclosed,Prolific,3.75,5
82,Not Disclosed,Prolific,3.75,5
82,Not Disclosed,Prolific,3.75,5
82,Not Disclosed,Prolific,3.75,5
82,Not Disclosed,Prolific,3.75,4.666666667
82,Not Disclosed,Prolific,3.75,5
82,Not Disclosed,Prolific,3.75,5
82,Not Disclosed,Prolific,3.75,5
82,Not Disclosed,Prolific,3.75,5
82,Not Disclosed,Prolific,3.75,5
82,Not Disclosed,Prolific,3.75,5
83,Not Disclosed,Prolific,3,4.333333333
83,Not Disclosed,Prolific,3,4.333333333
83,Not Disclosed,Prolific,3,5
83,Not Disclosed,Prolific,3,5
83,Not Disclosed,Prolific,3,5
83,Not Disclosed,Prolific,3,4.333333333
83,Not Disclosed,Prolific,3,4.333333333
83,Not Disclosed,Prolific,3,4.333333333
83,Not Disclosed,Prolific,3,4.333333333
83,Not Disclosed,Prolific,3,5
83,Not Disclosed,Prolific,3,4.666666667
83,Not Disclosed,Prolific,3,4.333333333
83,Not Disclosed,Prolific,3,5
83,Not Disclosed,Prolific,3,4.666666667
83,Not Disclosed,Prolific,3,3.666666667
83,Not Disclosed,Prolific,3,5
83,Not Disclosed,Prolific,3,3.333333333
83,Not Disclosed,Prolific,3,5
83,Not Disclosed,Prolific,3,4.333333333
83,Not Disclosed,Prolific,3,5
83,Not Disclosed,Prolific,3,5
83,Not Disclosed,Prolific,3,4
83,Not Disclosed,Prolific,3,4.333333333
83,Not Disclosed,Prolific,3,4.333333333
83,Not Disclosed,Prolific,3,4
83,Not Disclosed,Prolific,3,4.333333333
83,Not Disclosed,Prolific,3,4.333333333
83,Not Disclosed,Prolific,3,3.333333333
83,Not Disclosed,Prolific,3,3.666666667
83,Not Disclosed,Prolific,3,4
84,Not Disclosed,Prolific,2.75,3
84,Not Disclosed,Prolific,2.75,1.666666667
84,Not Disclosed,Prolific,2.75,2.666666667
84,Not Disclosed,Prolific,2.75,1.333333333
84,Not Disclosed,Prolific,2.75,2
84,Not Disclosed,Prolific,2.75,2.333333333
84,Not Disclosed,Prolific,2.75,1.333333333
84,Not Disclosed,Prolific,2.75,2
84,Not Disclosed,Prolific,2.75,1.666666667
84,Not Disclosed,Prolific,2.75,1.666666667
84,Not Disclosed,Prolific,2.75,1.666666667
84,Not Disclosed,Prolific,2.75,2
84,Not Disclosed,Prolific,2.75,1.333333333
84,Not Disclosed,Prolific,2.75,2
84,Not Disclosed,Prolific,2.75,1.666666667
84,Not Disclosed,Prolific,2.75,1.333333333
84,Not Disclosed,Prolific,2.75,1.666666667
84,Not Disclosed,Prolific,2.75,1.666666667
84,Not Disclosed,Prolific,2.75,1.333333333
84,Not Disclosed,Prolific,2.75,2.666666667
84,Not Disclosed,Prolific,2.75,1
84,Not Disclosed,Prolific,2.75,1
84,Not Disclosed,Prolific,2.75,2
84,Not Disclosed,Prolific,2.75,2.666666667
84,Not Disclosed,Prolific,2.75,2.666666667
84,Not Disclosed,Prolific,2.75,1
84,Not Disclosed,Prolific,2.75,1.666666667
84,Not Disclosed,Prolific,2.75,3
84,Not Disclosed,Prolific,2.75,1.333333333
84,Not Disclosed,Prolific,2.75,1.333333333
85,Disclosed,Prolific,2.5,2.666666667
85,Disclosed,Prolific,2.5,4.333333333
85,Disclosed,Prolific,2.5,2
85,Disclosed,Prolific,2.5,4.666666667
85,Disclosed,Prolific,2.5,5
85,Disclosed,Prolific,2.5,4.666666667
85,Disclosed,Prolific,2.5,4.666666667
85,Disclosed,Prolific,2.5,3
85,Disclosed,Prolific,2.5,5
85,Disclosed,Prolific,2.5,4.666666667
85,Disclosed,Prolific,2.5,4.666666667
85,Disclosed,Prolific,2.5,2.333333333
85,Disclosed,Prolific,2.5,2.333333333
85,Disclosed,Prolific,2.5,3
85,Disclosed,Prolific,2.5,4
85,Disclosed,Prolific,2.5,4.666666667
85,Disclosed,Prolific,2.5,4.666666667
85,Disclosed,Prolific,2.5,4
85,Disclosed,Prolific,2.5,5
85,Disclosed,Prolific,2.5,3.666666667
85,Disclosed,Prolific,2.5,4
85,Disclosed,Prolific,2.5,4.666666667
85,Disclosed,Prolific,2.5,5
85,Disclosed,Prolific,2.5,4.333333333
85,Disclosed,Prolific,2.5,5
85,Disclosed,Prolific,2.5,5
85,Disclosed,Prolific,2.5,5
85,Disclosed,Prolific,2.5,3.333333333
85,Disclosed,Prolific,2.5,5
85,Disclosed,Prolific,2.5,2.333333333
86,Disclosed,Prolific,2.5,4.333333333
86,Disclosed,Prolific,2.5,3.666666667
86,Disclosed,Prolific,2.5,1.666666667
86,Disclosed,Prolific,2.5,5
86,Disclosed,Prolific,2.5,4
86,Disclosed,Prolific,2.5,4
86,Disclosed,Prolific,2.5,5
86,Disclosed,Prolific,2.5,4.333333333
86,Disclosed,Prolific,2.5,4.666666667
86,Disclosed,Prolific,2.5,3.333333333
86,Disclosed,Prolific,2.5,4.666666667
86,Disclosed,Prolific,2.5,1.666666667
86,Disclosed,Prolific,2.5,2
86,Disclosed,Prolific,2.5,4
86,Disclosed,Prolific,2.5,2.666666667
86,Disclosed,Prolific,2.5,1.666666667
86,Disclosed,Prolific,2.5,2.666666667
86,Disclosed,Prolific,2.5,1.333333333
86,Disclosed,Prolific,2.5,5
86,Disclosed,Prolific,2.5,3
86,Disclosed,Prolific,2.5,4.333333333
86,Disclosed,Prolific,2.5,3
86,Disclosed,Prolific,2.5,3.666666667
86,Disclosed,Prolific,2.5,4.333333333
86,Disclosed,Prolific,2.5,4
86,Disclosed,Prolific,2.5,4.333333333
86,Disclosed,Prolific,2.5,5
86,Disclosed,Prolific,2.5,1.333333333
86,Disclosed,Prolific,2.5,4.666666667
86,Disclosed,Prolific,2.5,2
87,Disclosed,Prolific,4,1
87,Disclosed,Prolific,4,1
87,Disclosed,Prolific,4,1
87,Disclosed,Prolific,4,1
87,Disclosed,Prolific,4,1
87,Disclosed,Prolific,4,1
87,Disclosed,Prolific,4,1
